ID_REGISTRO,ID_IOT,VL_COORDX,VL_COORDY,VL_COORDZ,DTH_REGISTRO,BSSID,RSSI
6140,1,8.26,0.78,0.57,2025-07-31 08:21:43,24:FD:0D:D7:17:4A,-47
6141,2,2.96,0.0,0.5,2025-07-31 08:21:51,24:FD:0D:D7:17:4A,-50
6142,1,8.26,0.78,0.57,2025-07-31 08:21:52,24:FD:0D:D7:17:4A,-47
6143,2,2.96,0.0,0.5,2025-07-31 08:22:00,24:FD:0D:D7:17:4A,-48
6144,1,8.26,0.78,0.57,2025-07-31 08:22:01,24:FD:0D:D7:17:4A,-47
6145,2,2.96,0.0,0.5,2025-07-31 08:22:09,24:FD:0D:D7:17:4A,-50
6146,1,8.26,0.78,0.57,2025-07-31 08:22:10,24:FD:0D:D7:17:4A,-48
6147,2,2.96,0.0,0.5,2025-07-31 08:22:18,24:FD:0D:D7:17:4A,-49
6148,1,8.26,0.78,0.57,2025-07-31 08:22:19,24:FD:0D:D7:17:4A,-51
6149,2,2.96,0.0,0.5,2025-07-31 08:22:27,24:FD:0D:D7:17:4A,-48
6150,1,8.26,0.78,0.57,2025-07-31 08:22:28,24:FD:0D:D7:17:4A,-47
6151,2,2.96,0.0,0.5,2025-07-31 08:22:36,24:FD:0D:D7:17:4A,-48
6152,1,8.26,0.78,0.57,2025-07-31 08:22:37,24:FD:0D:D7:17:4A,-50
6153,2,2.96,0.0,0.5,2025-07-31 08:22:44,24:FD:0D:D7:17:4A,-48
6154,1,8.26,0.78,0.57,2025-07-31 08:22:46,24:FD:0D:D7:17:4A,-50
6155,2,2.96,0.0,0.5,2025-07-31 08:22:53,24:FD:0D:D7:17:4A,-48
6156,1,8.26,0.78,0.57,2025-07-31 08:22:55,24:FD:0D:D7:17:4A,-50
6157,2,2.96,0.0,0.5,2025-07-31 08:23:02,24:FD:0D:D7:17:4A,-48
6158,1,8.26,0.78,0.57,2025-07-31 08:23:04,24:FD:0D:D7:17:4A,-47
6159,2,2.96,0.0,0.5,2025-07-31 08:23:11,24:FD:0D:D7:17:4A,-48
6160,1,8.26,0.78,0.57,2025-07-31 08:23:13,24:FD:0D:D7:17:4A,-50
6161,2,2.96,0.0,0.5,2025-07-31 08:23:20,24:FD:0D:D7:17:4A,-48
6162,1,8.26,0.78,0.57,2025-07-31 08:23:22,24:FD:0D:D7:17:4A,-50
6163,2,2.96,0.0,0.5,2025-07-31 08:23:29,24:FD:0D:D7:17:4A,-48
6164,1,8.26,0.78,0.57,2025-07-31 08:23:31,24:FD:0D:D7:17:4A,-50
6165,2,2.96,0.0,0.5,2025-07-31 08:23:38,24:FD:0D:D7:17:4A,-48
6166,1,8.26,0.78,0.57,2025-07-31 08:23:40,24:FD:0D:D7:17:4A,-50
6167,2,2.96,0.0,0.5,2025-07-31 08:23:46,24:FD:0D:D7:17:4A,-50
6168,1,8.26,0.78,0.57,2025-07-31 08:23:49,24:FD:0D:D7:17:4A,-50
6169,2,2.96,0.0,0.5,2025-07-31 08:23:55,24:FD:0D:D7:17:4A,-48
6170,1,8.26,0.78,0.57,2025-07-31 08:23:58,24:FD:0D:D7:17:4A,-47
6171,2,2.96,0.0,0.5,2025-07-31 08:24:04,24:FD:0D:D7:17:4A,-48
6172,1,8.26,0.78,0.57,2025-07-31 08:24:07,24:FD:0D:D7:17:4A,-49
6173,2,2.96,0.0,0.5,2025-07-31 08:24:13,24:FD:0D:D7:17:4A,-51
6174,1,8.26,0.78,0.57,2025-07-31 08:24:16,24:FD:0D:D7:17:4A,-47
6175,2,2.96,0.0,0.5,2025-07-31 08:24:22,24:FD:0D:D7:17:4A,-50
6176,1,8.26,0.78,0.57,2025-07-31 08:24:25,24:FD:0D:D7:17:4A,-50
6177,2,2.96,0.0,0.5,2025-07-31 08:24:31,24:FD:0D:D7:17:4A,-50
6178,1,8.26,0.78,0.57,2025-07-31 08:24:34,24:FD:0D:D7:17:4A,-50
6179,2,2.96,0.0,0.5,2025-07-31 08:24:40,24:FD:0D:D7:17:4A,-50
6180,1,8.26,0.78,0.57,2025-07-31 08:24:43,24:FD:0D:D7:17:4A,-47
6181,2,2.96,0.0,0.5,2025-07-31 08:24:49,24:FD:0D:D7:17:4A,-48
6182,1,8.26,0.78,0.57,2025-07-31 08:24:52,24:FD:0D:D7:17:4A,-47
6183,2,2.96,0.0,0.5,2025-07-31 08:24:58,24:FD:0D:D7:17:4A,-48
6184,1,8.26,0.78,0.57,2025-07-31 08:25:01,24:FD:0D:D7:17:4A,-47
6185,2,2.96,0.0,0.5,2025-07-31 08:25:07,24:FD:0D:D7:17:4A,-48
6186,1,8.26,0.78,0.57,2025-07-31 08:25:10,24:FD:0D:D7:17:4A,-50
6187,2,2.96,0.0,0.5,2025-07-31 08:25:16,24:FD:0D:D7:17:4A,-51
6188,1,8.26,0.78,0.57,2025-07-31 08:25:19,24:FD:0D:D7:17:4A,-50
6189,2,2.96,0.0,0.5,2025-07-31 08:25:25,24:FD:0D:D7:17:4A,-51
6190,1,8.26,0.78,0.57,2025-07-31 08:25:28,24:FD:0D:D7:17:4A,-47
6191,1,8.26,0.78,0.57,2025-07-31 08:25:37,24:FD:0D:D7:17:4A,-50
6192,2,2.96,0.0,0.5,2025-07-31 08:25:42,24:FD:0D:D7:17:4A,-48
6193,1,8.26,0.78,0.57,2025-07-31 08:25:46,24:FD:0D:D7:17:4A,-48
6194,2,2.96,0.0,0.5,2025-07-31 08:25:51,24:FD:0D:D7:17:4A,-49
6195,1,8.26,0.78,0.57,2025-07-31 08:25:55,24:FD:0D:D7:17:4A,-48
6196,2,2.96,0.0,0.5,2025-07-31 08:26:00,24:FD:0D:D7:17:4A,-51
6197,1,8.26,0.78,0.57,2025-07-31 08:26:04,24:FD:0D:D7:17:4A,-50
6198,2,2.96,0.0,0.5,2025-07-31 08:26:09,24:FD:0D:D7:17:4A,-50
6199,1,8.26,0.78,0.57,2025-07-31 08:26:13,24:FD:0D:D7:17:4A,-50
6200,2,2.96,0.0,0.5,2025-07-31 08:26:18,24:FD:0D:D7:17:4A,-50
6201,1,8.26,0.78,0.57,2025-07-31 08:26:22,24:FD:0D:D7:17:4A,-47
6202,2,2.96,0.0,0.5,2025-07-31 08:26:27,24:FD:0D:D7:17:4A,-51
6203,1,8.26,0.78,0.57,2025-07-31 08:26:31,24:FD:0D:D7:17:4A,-50
6204,2,2.96,0.0,0.5,2025-07-31 08:26:36,24:FD:0D:D7:17:4A,-48
6205,1,8.26,0.78,0.57,2025-07-31 08:26:40,24:FD:0D:D7:17:4A,-47
6206,2,2.96,0.0,0.5,2025-07-31 08:26:44,24:FD:0D:D7:17:4A,-51
6207,1,8.26,0.78,0.57,2025-07-31 08:26:49,24:FD:0D:D7:17:4A,-47
6208,2,2.96,0.0,0.5,2025-07-31 08:26:54,24:FD:0D:D7:17:4A,-48
6209,1,8.26,0.78,0.57,2025-07-31 08:26:58,24:FD:0D:D7:17:4A,-47
6210,2,2.96,0.0,0.5,2025-07-31 08:27:03,24:FD:0D:D7:17:4A,-48
6211,1,8.26,0.78,0.57,2025-07-31 08:27:07,24:FD:0D:D7:17:4A,-47
6212,2,2.96,0.0,0.5,2025-07-31 08:27:11,24:FD:0D:D7:17:4A,-48
6213,1,8.26,0.78,0.57,2025-07-31 08:27:16,24:FD:0D:D7:17:4A,-50
6214,2,2.96,0.0,0.5,2025-07-31 08:27:20,24:FD:0D:D7:17:4A,-51
6215,1,8.26,0.78,0.57,2025-07-31 08:27:25,24:FD:0D:D7:17:4A,-47
6216,2,2.96,0.0,0.5,2025-07-31 08:27:29,24:FD:0D:D7:17:4A,-51
6217,1,8.26,0.78,0.57,2025-07-31 08:27:34,24:FD:0D:D7:17:4A,-48
6218,2,2.96,0.0,0.5,2025-07-31 08:27:38,24:FD:0D:D7:17:4A,-50
6219,1,8.26,0.78,0.57,2025-07-31 08:27:43,24:FD:0D:D7:17:4A,-50
6220,2,2.96,0.0,0.5,2025-07-31 08:27:47,24:FD:0D:D7:17:4A,-50
6221,1,8.26,0.78,0.57,2025-07-31 08:27:51,24:FD:0D:D7:17:4A,-47
6222,2,2.96,0.0,0.5,2025-07-31 08:27:56,24:FD:0D:D7:17:4A,-50
6223,1,8.26,0.78,0.57,2025-07-31 08:28:00,24:FD:0D:D7:17:4A,-47
6224,2,2.96,0.0,0.5,2025-07-31 08:28:05,24:FD:0D:D7:17:4A,-51
6225,1,8.26,0.78,0.57,2025-07-31 08:28:09,24:FD:0D:D7:17:4A,-48
6226,2,2.96,0.0,0.5,2025-07-31 08:28:14,24:FD:0D:D7:17:4A,-51
6227,1,8.26,0.78,0.57,2025-07-31 08:28:18,24:FD:0D:D7:17:4A,-47
6228,2,2.96,0.0,0.5,2025-07-31 08:28:23,24:FD:0D:D7:17:4A,-50
6229,1,8.26,0.78,0.57,2025-07-31 08:28:27,24:FD:0D:D7:17:4A,-48
6230,2,2.96,0.0,0.5,2025-07-31 08:28:32,24:FD:0D:D7:17:4A,-48
6231,1,8.26,0.78,0.57,2025-07-31 08:28:36,24:FD:0D:D7:17:4A,-47
6232,2,2.96,0.0,0.5,2025-07-31 08:28:41,24:FD:0D:D7:17:4A,-51
6233,1,8.26,0.78,0.57,2025-07-31 08:28:45,24:FD:0D:D7:17:4A,-50
6234,2,2.96,0.0,0.5,2025-07-31 08:28:50,24:FD:0D:D7:17:4A,-48
6235,1,8.26,0.78,0.57,2025-07-31 08:28:54,24:FD:0D:D7:17:4A,-50
6236,2,2.96,0.0,0.5,2025-07-31 08:28:59,24:FD:0D:D7:17:4A,-51
6237,1,8.26,0.78,0.57,2025-07-31 08:29:03,24:FD:0D:D7:17:4A,-49
6238,2,2.96,0.0,0.5,2025-07-31 08:29:08,24:FD:0D:D7:17:4A,-48
6239,1,8.26,0.78,0.57,2025-07-31 08:29:12,24:FD:0D:D7:17:4A,-50
6240,2,2.96,0.0,0.5,2025-07-31 08:29:17,24:FD:0D:D7:17:4A,-48
6241,1,8.26,0.78,0.57,2025-07-31 08:29:21,24:FD:0D:D7:17:4A,-47
6242,2,2.96,0.0,0.5,2025-07-31 08:29:26,24:FD:0D:D7:17:4A,-50
6243,1,8.26,0.78,0.57,2025-07-31 08:29:30,24:FD:0D:D7:17:4A,-47
6244,2,2.96,0.0,0.5,2025-07-31 08:29:35,24:FD:0D:D7:17:4A,-48
6245,1,8.26,0.78,0.57,2025-07-31 08:29:39,24:FD:0D:D7:17:4A,-49
6246,2,2.96,0.0,0.5,2025-07-31 08:29:44,24:FD:0D:D7:17:4A,-51
6247,1,8.26,0.78,0.57,2025-07-31 08:29:48,24:FD:0D:D7:17:4A,-47
6248,2,2.96,0.0,0.5,2025-07-31 08:29:53,24:FD:0D:D7:17:4A,-48
6249,1,8.26,0.78,0.57,2025-07-31 08:29:57,24:FD:0D:D7:17:4A,-47
6250,2,2.96,0.0,0.5,2025-07-31 08:30:02,24:FD:0D:D7:17:4A,-50
6251,1,8.26,0.78,0.57,2025-07-31 08:30:06,24:FD:0D:D7:17:4A,-50
6252,2,2.96,0.0,0.5,2025-07-31 08:30:11,24:FD:0D:D7:17:4A,-48
6253,1,8.26,0.78,0.57,2025-07-31 08:30:15,24:FD:0D:D7:17:4A,-49
6254,2,2.96,0.0,0.5,2025-07-31 08:30:20,24:FD:0D:D7:17:4A,-50
6255,1,8.26,0.78,0.57,2025-07-31 08:30:24,24:FD:0D:D7:17:4A,-50
6256,2,2.96,0.0,0.5,2025-07-31 08:30:29,24:FD:0D:D7:17:4A,-48
6257,1,8.26,0.78,0.57,2025-07-31 08:30:33,24:FD:0D:D7:17:4A,-50
6258,2,2.96,0.0,0.5,2025-07-31 08:30:38,24:FD:0D:D7:17:4A,-51
6259,1,8.26,0.78,0.57,2025-07-31 08:30:42,24:FD:0D:D7:17:4A,-50
6260,2,2.96,0.0,0.5,2025-07-31 08:30:47,24:FD:0D:D7:17:4A,-48
6261,1,8.26,0.78,0.57,2025-07-31 08:30:51,24:FD:0D:D7:17:4A,-47
6262,2,2.96,0.0,0.5,2025-07-31 08:30:56,24:FD:0D:D7:17:4A,-48
6263,1,8.26,0.78,0.57,2025-07-31 08:31:00,24:FD:0D:D7:17:4A,-51
6264,2,2.96,0.0,0.5,2025-07-31 08:31:05,24:FD:0D:D7:17:4A,-48
6265,1,8.26,0.78,0.57,2025-07-31 08:31:09,24:FD:0D:D7:17:4A,-51
6266,2,2.96,0.0,0.5,2025-07-31 08:31:14,24:FD:0D:D7:17:4A,-49
6267,1,8.26,0.78,0.57,2025-07-31 08:31:18,24:FD:0D:D7:17:4A,-51
6268,2,2.96,0.0,0.5,2025-07-31 08:31:23,24:FD:0D:D7:17:4A,-48
6269,1,8.26,0.78,0.57,2025-07-31 08:31:26,24:FD:0D:D7:17:4A,-51
6270,2,2.96,0.0,0.5,2025-07-31 08:31:32,24:FD:0D:D7:17:4A,-48
6271,1,8.26,0.78,0.57,2025-07-31 08:31:35,24:FD:0D:D7:17:4A,-51
6272,2,2.96,0.0,0.5,2025-07-31 08:31:40,24:FD:0D:D7:17:4A,-48
6273,1,8.26,0.78,0.57,2025-07-31 08:31:44,24:FD:0D:D7:17:4A,-51
6274,2,2.96,0.0,0.5,2025-07-31 08:31:49,24:FD:0D:D7:17:4A,-50
6275,1,8.26,0.78,0.57,2025-07-31 08:31:53,24:FD:0D:D7:17:4A,-50
6276,2,2.96,0.0,0.5,2025-07-31 08:31:58,24:FD:0D:D7:17:4A,-49
6277,1,8.26,0.78,0.57,2025-07-31 08:32:02,24:FD:0D:D7:17:4A,-49
6278,2,2.96,0.0,0.5,2025-07-31 08:32:07,24:FD:0D:D7:17:4A,-49
6279,1,8.26,0.78,0.57,2025-07-31 08:32:11,24:FD:0D:D7:17:4A,-49
6280,2,2.96,0.0,0.5,2025-07-31 08:32:16,24:FD:0D:D7:17:4A,-49
6281,1,8.26,0.78,0.57,2025-07-31 08:32:20,24:FD:0D:D7:17:4A,-47
6282,2,2.96,0.0,0.5,2025-07-31 08:32:25,24:FD:0D:D7:17:4A,-49
6283,1,8.26,0.78,0.57,2025-07-31 08:32:29,24:FD:0D:D7:17:4A,-50
6284,2,2.96,0.0,0.5,2025-07-31 08:32:34,24:FD:0D:D7:17:4A,-47
6285,1,8.26,0.78,0.57,2025-07-31 08:32:38,24:FD:0D:D7:17:4A,-50
6286,2,2.96,0.0,0.5,2025-07-31 08:32:43,24:FD:0D:D7:17:4A,-48
6287,1,8.26,0.78,0.57,2025-07-31 08:32:47,24:FD:0D:D7:17:4A,-50
6288,2,2.96,0.0,0.5,2025-07-31 08:32:52,24:FD:0D:D7:17:4A,-48
6289,1,8.26,0.78,0.57,2025-07-31 08:32:56,24:FD:0D:D7:17:4A,-47
6290,2,2.96,0.0,0.5,2025-07-31 08:33:01,24:FD:0D:D7:17:4A,-49
6291,1,8.26,0.78,0.57,2025-07-31 08:33:06,24:FD:0D:D7:17:4A,-48
6292,2,2.96,0.0,0.5,2025-07-31 08:33:10,24:FD:0D:D7:17:4A,-49
6293,1,8.26,0.78,0.57,2025-07-31 08:33:15,24:FD:0D:D7:17:4A,-50
6294,2,2.96,0.0,0.5,2025-07-31 08:33:19,24:FD:0D:D7:17:4A,-49
6295,1,8.26,0.78,0.57,2025-07-31 08:33:24,24:FD:0D:D7:17:4A,-50
6296,2,2.96,0.0,0.5,2025-07-31 08:33:28,24:FD:0D:D7:17:4A,-49
6297,1,8.26,0.78,0.57,2025-07-31 08:33:32,24:FD:0D:D7:17:4A,-50
6298,2,2.96,0.0,0.5,2025-07-31 08:33:37,24:FD:0D:D7:17:4A,-49
6299,1,8.26,0.78,0.57,2025-07-31 08:33:41,24:FD:0D:D7:17:4A,-48
6300,2,2.96,0.0,0.5,2025-07-31 08:33:46,24:FD:0D:D7:17:4A,-49
6301,1,8.26,0.78,0.57,2025-07-31 08:33:50,24:FD:0D:D7:17:4A,-50
6302,2,2.96,0.0,0.5,2025-07-31 08:33:55,24:FD:0D:D7:17:4A,-48
6303,1,8.26,0.78,0.57,2025-07-31 08:33:59,24:FD:0D:D7:17:4A,-50
6304,2,2.96,0.0,0.5,2025-07-31 08:34:04,24:FD:0D:D7:17:4A,-48
6305,1,8.26,0.78,0.57,2025-07-31 08:34:08,24:FD:0D:D7:17:4A,-47
6306,2,2.96,0.0,0.5,2025-07-31 08:34:12,24:FD:0D:D7:17:4A,-48
6307,1,8.26,0.78,0.57,2025-07-31 08:34:17,24:FD:0D:D7:17:4A,-50
6308,2,2.96,0.0,0.5,2025-07-31 08:34:21,24:FD:0D:D7:17:4A,-47
6309,1,8.26,0.78,0.57,2025-07-31 08:34:26,24:FD:0D:D7:17:4A,-50
6310,2,2.96,0.0,0.5,2025-07-31 08:34:30,24:FD:0D:D7:17:4A,-47
6311,1,8.26,0.78,0.57,2025-07-31 08:34:35,24:FD:0D:D7:17:4A,-50
6312,2,2.96,0.0,0.5,2025-07-31 08:34:39,24:FD:0D:D7:17:4A,-47
6313,1,8.26,0.78,0.57,2025-07-31 08:34:44,24:FD:0D:D7:17:4A,-50
6314,2,2.96,0.0,0.5,2025-07-31 08:34:48,24:FD:0D:D7:17:4A,-48
6315,1,8.26,0.78,0.57,2025-07-31 08:34:53,24:FD:0D:D7:17:4A,-47
6316,2,2.96,0.0,0.5,2025-07-31 08:34:57,24:FD:0D:D7:17:4A,-48
6317,1,8.26,0.78,0.57,2025-07-31 08:35:01,24:FD:0D:D7:17:4A,-50
6318,2,2.96,0.0,0.5,2025-07-31 08:35:05,24:FD:0D:D7:17:4A,-48
6319,1,8.26,0.78,0.57,2025-07-31 08:35:10,24:FD:0D:D7:17:4A,-50
6320,2,2.96,0.0,0.5,2025-07-31 08:35:14,24:FD:0D:D7:17:4A,-47
6321,1,8.26,0.78,0.57,2025-07-31 08:35:19,24:FD:0D:D7:17:4A,-50
6322,2,2.96,0.0,0.5,2025-07-31 08:35:23,24:FD:0D:D7:17:4A,-49
6323,1,8.26,0.78,0.57,2025-07-31 08:35:29,24:FD:0D:D7:17:4A,-50
6324,2,2.96,0.0,0.5,2025-07-31 08:35:32,24:FD:0D:D7:17:4A,-48
6325,1,8.26,0.78,0.57,2025-07-31 08:35:38,24:FD:0D:D7:17:4A,-50
6326,2,2.96,0.0,0.5,2025-07-31 08:35:41,24:FD:0D:D7:17:4A,-49
6327,1,8.26,0.78,0.57,2025-07-31 08:35:47,24:FD:0D:D7:17:4A,-50
6328,2,2.96,0.0,0.5,2025-07-31 08:35:50,24:FD:0D:D7:17:4A,-48
6329,1,8.26,0.78,0.57,2025-07-31 08:35:56,24:FD:0D:D7:17:4A,-47
6330,2,2.96,0.0,0.5,2025-07-31 08:35:58,24:FD:0D:D7:17:4A,-48
6331,1,8.26,0.78,0.57,2025-07-31 08:36:05,24:FD:0D:D7:17:4A,-49
6332,2,2.96,0.0,0.5,2025-07-31 08:36:07,24:FD:0D:D7:17:4A,-48
6333,1,8.26,0.78,0.57,2025-07-31 08:36:14,24:FD:0D:D7:17:4A,-50
6334,2,2.96,0.0,0.5,2025-07-31 08:36:16,24:FD:0D:D7:17:4A,-48
6335,1,8.26,0.78,0.57,2025-07-31 08:36:23,24:FD:0D:D7:17:4A,-50
6336,2,2.96,0.0,0.5,2025-07-31 08:36:25,24:FD:0D:D7:17:4A,-49
6337,1,8.26,0.78,0.57,2025-07-31 08:36:32,24:FD:0D:D7:17:4A,-48
6338,2,2.96,0.0,0.5,2025-07-31 08:36:34,24:FD:0D:D7:17:4A,-49
6339,1,8.26,0.78,0.57,2025-07-31 08:36:41,24:FD:0D:D7:17:4A,-50
6340,2,2.96,0.0,0.5,2025-07-31 08:36:43,24:FD:0D:D7:17:4A,-48
6341,1,8.26,0.78,0.57,2025-07-31 08:36:50,24:FD:0D:D7:17:4A,-48
6342,2,2.96,0.0,0.5,2025-07-31 08:36:52,24:FD:0D:D7:17:4A,-50
6343,1,8.26,0.78,0.57,2025-07-31 08:36:59,24:FD:0D:D7:17:4A,-49
6344,2,2.96,0.0,0.5,2025-07-31 08:37:01,24:FD:0D:D7:17:4A,-49
6345,1,8.26,0.78,0.57,2025-07-31 08:37:08,24:FD:0D:D7:17:4A,-49
6346,2,2.96,0.0,0.5,2025-07-31 08:37:10,24:FD:0D:D7:17:4A,-49
6347,1,8.26,0.78,0.57,2025-07-31 08:37:17,24:FD:0D:D7:17:4A,-50
6348,2,2.96,0.0,0.5,2025-07-31 08:37:19,24:FD:0D:D7:17:4A,-49
6349,1,8.26,0.78,0.57,2025-07-31 08:37:26,24:FD:0D:D7:17:4A,-49
6350,2,2.96,0.0,0.5,2025-07-31 08:37:28,24:FD:0D:D7:17:4A,-48
6351,1,8.26,0.78,0.57,2025-07-31 08:37:35,24:FD:0D:D7:17:4A,-50
6352,2,2.96,0.0,0.5,2025-07-31 08:37:36,24:FD:0D:D7:17:4A,-49
6353,1,8.26,0.78,0.57,2025-07-31 08:37:44,24:FD:0D:D7:17:4A,-50
6354,2,2.96,0.0,0.5,2025-07-31 08:37:45,24:FD:0D:D7:17:4A,-49
6355,1,8.26,0.78,0.57,2025-07-31 08:37:53,24:FD:0D:D7:17:4A,-49
6356,2,2.96,0.0,0.5,2025-07-31 08:37:54,24:FD:0D:D7:17:4A,-49
6357,1,8.26,0.78,0.57,2025-07-31 08:38:02,24:FD:0D:D7:17:4A,-49
6358,2,2.96,0.0,0.5,2025-07-31 08:38:03,24:FD:0D:D7:17:4A,-49
6359,1,8.26,0.78,0.57,2025-07-31 08:38:11,24:FD:0D:D7:17:4A,-50
6360,2,2.96,0.0,0.5,2025-07-31 08:38:12,24:FD:0D:D7:17:4A,-48
6361,1,8.26,0.78,0.57,2025-07-31 08:38:20,24:FD:0D:D7:17:4A,-47
6362,2,2.96,0.0,0.5,2025-07-31 08:38:21,24:FD:0D:D7:17:4A,-48
6363,1,8.26,0.78,0.57,2025-07-31 08:38:29,24:FD:0D:D7:17:4A,-50
6364,2,2.96,0.0,0.5,2025-07-31 08:38:30,24:FD:0D:D7:17:4A,-49
6365,1,8.26,0.78,0.57,2025-07-31 08:38:38,24:FD:0D:D7:17:4A,-50
6366,2,2.96,0.0,0.5,2025-07-31 08:38:39,24:FD:0D:D7:17:4A,-50
6367,1,8.26,0.78,0.57,2025-07-31 08:38:47,24:FD:0D:D7:17:4A,-50
6368,2,2.96,0.0,0.5,2025-07-31 08:38:48,24:FD:0D:D7:17:4A,-50
6369,1,8.26,0.78,0.57,2025-07-31 08:38:56,24:FD:0D:D7:17:4A,-48
6370,2,2.96,0.0,0.5,2025-07-31 08:38:57,24:FD:0D:D7:17:4A,-50
6371,1,8.26,0.78,0.57,2025-07-31 08:39:05,24:FD:0D:D7:17:4A,-50
6372,2,2.96,0.0,0.5,2025-07-31 08:39:06,24:FD:0D:D7:17:4A,-48
6373,1,8.26,0.78,0.57,2025-07-31 08:39:14,24:FD:0D:D7:17:4A,-50
6374,2,2.96,0.0,0.5,2025-07-31 08:39:15,24:FD:0D:D7:17:4A,-48
6375,2,2.96,0.0,0.5,2025-07-31 08:39:23,24:FD:0D:D7:17:4A,-48
6376,1,8.26,0.78,0.57,2025-07-31 08:39:24,24:FD:0D:D7:17:4A,-47
6377,2,2.96,0.0,0.5,2025-07-31 08:39:32,24:FD:0D:D7:17:4A,-48
6378,1,8.26,0.78,0.57,2025-07-31 08:39:32,24:FD:0D:D7:17:4A,-50
6379,2,2.96,0.0,0.5,2025-07-31 08:39:41,24:FD:0D:D7:17:4A,-48
6380,1,8.26,0.78,0.57,2025-07-31 08:39:41,24:FD:0D:D7:17:4A,-50
6381,2,2.96,0.0,0.5,2025-07-31 08:39:50,24:FD:0D:D7:17:4A,-48
6382,1,8.26,0.78,0.57,2025-07-31 08:39:50,24:FD:0D:D7:17:4A,-47
6383,2,2.96,0.0,0.5,2025-07-31 08:39:59,24:FD:0D:D7:17:4A,-50
6384,1,8.26,0.78,0.57,2025-07-31 08:39:59,24:FD:0D:D7:17:4A,-48
6385,2,2.96,0.0,0.5,2025-07-31 08:40:08,24:FD:0D:D7:17:4A,-48
6386,1,8.26,0.78,0.57,2025-07-31 08:40:08,24:FD:0D:D7:17:4A,-50
6387,2,2.96,0.0,0.5,2025-07-31 08:40:17,24:FD:0D:D7:17:4A,-50
6388,1,8.26,0.78,0.57,2025-07-31 08:40:17,24:FD:0D:D7:17:4A,-50
6389,2,2.96,0.0,0.5,2025-07-31 08:40:26,24:FD:0D:D7:17:4A,-50
6390,1,8.26,0.78,0.57,2025-07-31 08:40:26,24:FD:0D:D7:17:4A,-47
6391,2,2.96,0.0,0.5,2025-07-31 08:40:35,24:FD:0D:D7:17:4A,-49
6392,1,8.26,0.78,0.57,2025-07-31 08:40:35,24:FD:0D:D7:17:4A,-50
6393,2,2.96,0.0,0.5,2025-07-31 08:40:43,24:FD:0D:D7:17:4A,-48
6394,1,8.26,0.78,0.57,2025-07-31 08:40:44,24:FD:0D:D7:17:4A,-50
6395,2,2.96,0.0,0.5,2025-07-31 08:40:52,24:FD:0D:D7:17:4A,-48
6396,1,8.26,0.78,0.57,2025-07-31 08:40:54,24:FD:0D:D7:17:4A,-51
6397,2,2.96,0.0,0.5,2025-07-31 08:41:01,24:FD:0D:D7:17:4A,-48
6398,1,8.26,0.78,0.57,2025-07-31 08:41:03,24:FD:0D:D7:17:4A,-50
6399,2,2.96,0.0,0.5,2025-07-31 08:41:10,24:FD:0D:D7:17:4A,-48
6400,1,8.26,0.78,0.57,2025-07-31 08:41:12,24:FD:0D:D7:17:4A,-50
6401,2,2.96,0.0,0.5,2025-07-31 08:41:19,24:FD:0D:D7:17:4A,-50
6402,1,8.26,0.78,0.57,2025-07-31 08:41:21,24:FD:0D:D7:17:4A,-47
6403,2,2.96,0.0,0.5,2025-07-31 08:41:28,24:FD:0D:D7:17:4A,-50
6404,1,8.26,0.78,0.57,2025-07-31 08:41:30,24:FD:0D:D7:17:4A,-47
6405,2,2.96,0.0,0.5,2025-07-31 08:41:37,24:FD:0D:D7:17:4A,-50
6406,1,8.26,0.78,0.57,2025-07-31 08:41:39,24:FD:0D:D7:17:4A,-50
6407,2,2.96,0.0,0.5,2025-07-31 08:41:46,24:FD:0D:D7:17:4A,-50
6408,1,8.26,0.78,0.57,2025-07-31 08:41:48,24:FD:0D:D7:17:4A,-51
6409,2,2.96,0.0,0.5,2025-07-31 08:41:55,24:FD:0D:D7:17:4A,-50
6410,1,8.26,0.78,0.57,2025-07-31 08:41:57,24:FD:0D:D7:17:4A,-47
6411,2,2.96,0.0,0.5,2025-07-31 08:42:04,24:FD:0D:D7:17:4A,-48
6412,1,8.26,0.78,0.57,2025-07-31 08:42:06,24:FD:0D:D7:17:4A,-50
6413,2,2.96,0.0,0.5,2025-07-31 08:42:13,24:FD:0D:D7:17:4A,-50
6414,1,8.26,0.78,0.57,2025-07-31 08:42:15,24:FD:0D:D7:17:4A,-50
6415,2,2.96,0.0,0.5,2025-07-31 08:42:22,24:FD:0D:D7:17:4A,-50
6416,1,8.26,0.78,0.57,2025-07-31 08:42:24,24:FD:0D:D7:17:4A,-47
6417,2,2.96,0.0,0.5,2025-07-31 08:42:31,24:FD:0D:D7:17:4A,-48
6418,1,8.26,0.78,0.57,2025-07-31 08:42:33,24:FD:0D:D7:17:4A,-50
6419,2,2.96,0.0,0.5,2025-07-31 08:42:40,24:FD:0D:D7:17:4A,-48
6420,1,8.26,0.78,0.57,2025-07-31 08:42:42,24:FD:0D:D7:17:4A,-50
6421,2,2.96,0.0,0.5,2025-07-31 08:42:49,24:FD:0D:D7:17:4A,-49
6422,1,8.26,0.78,0.57,2025-07-31 08:42:51,24:FD:0D:D7:17:4A,-47
6423,2,2.96,0.0,0.5,2025-07-31 08:42:58,24:FD:0D:D7:17:4A,-49
